"id","title","description","input_description","output_description","samples","test_case_id","test_case_score","hint","languages","template","create_time","last_update_time","time_limit","memory_limit","spj","spj_language","spj_code","spj_version","rule_type","visible","difficulty","source","submission_number","accepted_number","created_by_id","_id","statistic_info","total_score","contest_id","is_public","spj_compile_ok","io_mode","share_submission"
325,"歌唱比赛（10分）","<p>歌唱比赛有n个裁判(n&gt;=3)，每个裁判会给当前这位歌手打分为[1,10]之间的一个整数，最终这个选手的得分为：去掉一个最高分和一个最低分之后的平均分。</p><p>现在已知小华同学的最终得分p，但是n个裁判给的得分中恰好有一个丢失了，即小华只知道n-1个裁判给出的得分，现在请你帮小华判断他的最终得分是否是对的（即是否存在第n个裁判给出某个分数q满足小华的最终得分为p）？</p>","<p>第一行一个正整数n和一个浮点数p。（3&lt;=n&lt;=100，1&lt;=p&lt;=10）</p><p>第二行n-1个正整数a[i]，表示n-1个裁判给出的得分。（1&lt;=a[i]&lt;=10）</p>","<p>若小华的最终得分是对的，输出“Yes”，否则输出“No”。<br /></p>","[{""input"": ""4 2.5\n1 2 3\n"", ""output"": ""Yes""}]","24796fe4e94a301d7b89cd5d9de77f92","[{""score"": 10, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 10, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 10, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 10, ""input_name"": ""4.in"", ""output_name"": ""4.out""}, {""score"": 10, ""input_name"": ""5.in"", ""output_name"": ""5.out""}, {""score"": 10, ""input_name"": ""6.in"", ""output_name"": ""6.out""}, {""score"": 10, ""input_name"": ""7.in"", ""output_name"": ""7.out""}, {""score"": 10, ""input_name"": ""8.in"", ""output_name"": ""8.out""}, {""score"": 10, ""input_name"": ""9.in"", ""output_name"": ""9.out""}, {""score"": 10, ""input_name"": ""10.in"", ""output_name"": ""10.out""}]","","[""C""]","{}","2019-11-09 05:27:41.704897+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",False,"Low","",55,21,1,"1-146","{""0"": 21, ""1"": 1, ""4"": 6, ""-1"": 22, ""-2"": 5}",0,NULL,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
326,"矩阵连乘（10分）","<p style=""text-align: start;"">矩阵的幂A^k = A * A * ... * A，其中两个矩阵A、B​的乘积会产生一个新矩阵C，且$C_{ij} = \sum_{k=1}^{m}A_{ik}*B_{kj}$​，其中矩阵A是一个n * m的数组，矩阵B的大小是一个m * t的数组。</p><p style=""text-align: start;"">现在给定一个方阵A和一个整数k，求A^k。</p>","<p style=""text-align: start;"">第一行两个整数n、k。$ (1&lt;=n、k&lt;=5) $</p><p style=""text-align: start;"">接下来n行，每行n个整数，表示输入的矩阵A。​$(-3 &lt;= A_{ij} &lt;= 3)$</p>","<p>输出n行，每行n个整数，以空格分隔，表示A^k。（注意：每一行行末无空格）<br /></p>","[{""input"": ""2 2\n1 1\n1 1"", ""output"": ""2 2\n2 2""}]","f59fad448378da061f836285a1adf6ec","[{""score"": 10, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 10, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 10, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 10, ""input_name"": ""4.in"", ""output_name"": ""4.out""}, {""score"": 10, ""input_name"": ""5.in"", ""output_name"": ""5.out""}, {""score"": 10, ""input_name"": ""6.in"", ""output_name"": ""6.out""}, {""score"": 10, ""input_name"": ""7.in"", ""output_name"": ""7.out""}, {""score"": 10, ""input_name"": ""8.in"", ""output_name"": ""8.out""}, {""score"": 10, ""input_name"": ""9.in"", ""output_name"": ""9.out""}, {""score"": 10, ""input_name"": ""10.in"", ""output_name"": ""10.out""}]","","[""C""]","{}","2019-11-09 05:27:46.627053+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",False,"Low","",48,13,1,"1-147","{""0"": 13, ""-1"": 25, ""-2"": 10}",0,NULL,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
327,"判断满足条件的三位数","<p style=""text-align: left;"">本题要求实现一个函数，统计给定区间内的三位数中有两位数字相同的完全平方数（如144、676）的个数。</p><p style=""text-align: left;""><b>函数接口定义：</b></p><p style=""text-align: left;"">int search( int n );</p><p style=""text-align: left;"">其中传入的参数int n是一个三位数的正整数（最高位数字非0）。函数search返回[101, n]区间内所有满足条件的数的个数。</p>","<p>一行一个正整数n。（101&lt;=n&lt;=999）<br /></p>","<p>一个整数表示答案。<br /></p>","[{""input"": ""500"", ""output"": ""6""}]","fa8db9473c9e175997dd0a34c7509a1c","[{""score"": 33, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 33, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 33, ""input_name"": ""3.in"", ""output_name"": ""3.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2019-11-14 14:50:45.959729+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",138,92,1,"1","{""0"": 92, ""1"": 2, ""4"": 4, ""-1"": 30, ""-2"": 10}",0,30,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
328,"递归求阶乘和","<p style=""text-align: left;"">本题要求实现一个计算非负整数阶乘的简单函数，并利用该函数求1!+2!+3!+...+n!的值。</p><p style=""text-align: left;""><b>函数接口定义：</b></p><p style=""text-align: left;"">double fact( int n );</p><p style=""text-align: left;"">double factsum( int n );</p><p style=""text-align: left;"">函数fact应返回n的阶乘，建议用递归实现。函数factsum应返回1!+2!+...+n!的值。题目保证输入输出在双精度范围内。</p>","<pre><code>一行一个非负整数<span>n</span>。（<span>n &gt;= 0</span>）</code></pre>","<p>第一行输出fact(n)的值。</p><p>第二行输出factsum(n)的值。（两个数均保留0位小数）</p>","[{""input"": ""10"", ""output"": ""3628800\n4037913""}]","e8f40b37194828aae16fdacd85b26e14","[{""score"": 20, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 20, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 20, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 20, ""input_name"": ""4.in"", ""output_name"": ""4.out""}, {""score"": 20, ""input_name"": ""5.in"", ""output_name"": ""5.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2019-11-14 14:52:49.848998+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",241,96,1,"2","{""0"": 96, ""1"": 5, ""2"": 4, ""4"": 55, ""-1"": 71, ""-2"": 10}",0,30,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
329,"递归实现指数函数","<p style=""text-align: left;"">本题要求实现一个计算x^​n​​（n≥1）的函数。</p><p style=""text-align: left;""><b>函数接口定义：</b></p><p style=""text-align: left;"">double calc_pow( double x, int n );</p><p style=""text-align: left;"">函数calc_pow应返回x的n次幂的值。建议用递归实现。题目保证结果在双精度范围内。</p>","<p>一行两个数，实数x和整数n。(n&gt;=1)<br /></p>","<p>一行一个数表示答案。（保留0位小数）<br /></p>","[{""input"": ""2 3"", ""output"": ""8""}]","62c67a3a580bd2bf68158df3e50a109d","[{""score"": 33, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 33, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 33, ""input_name"": ""3.in"", ""output_name"": ""3.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2019-11-14 14:53:55.082059+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",143,93,1,"3","{""0"": 93, ""4"": 7, ""-1"": 33, ""-2"": 10}",0,30,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
330,"递归求简单交错幂级数的部分和","<p style=""text-align: left;"">本题要求实现一个函数，计算下列简单交错幂级数的部分和：</p><p style=""text-align: left;"">f(x,n)=x−x^​2​​+x^​3​​−x^​4​​+⋯+(−1)^(n−1)*​​x^​n​​</p><p style=""text-align: left;""><b>函数接口定义：</b></p><p style=""text-align: left;"">double fn( double x, int n );</p><p style=""text-align: left;"">其中题目保证传入的n是正整数，并且输入输出都在双精度范围内。函数fn应返回上述级数的部分和。建议尝试用递归实现。</p>","<p>一行两个数，实数x和正整数n。<br /></p>","<p>一行一个数表示fn(x,n)的值。（保留两位小数）<br /></p>","[{""input"": ""0.5 12"", ""output"": ""0.33""}]","5a2579cb7ccf2762bac4602d1887e7d9","[{""score"": 25, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 25, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 25, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 25, ""input_name"": ""4.in"", ""output_name"": ""4.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2019-11-14 14:56:02.025684+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",123,95,1,"4","{""0"": 95, ""-1"": 17, ""-2"": 11}",0,30,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
331,"递归计算Ackermenn函数","<p style=""text-align: left;"">本题要求实现Ackermenn函数的计算，其函数定义如下：</p><p style=""text-align: left;""><img alt=""图片.png"" src=""/public/upload/aa5ccdd053.png"" width=""564"" height=""87"" /><br /></p><p style=""text-align: left;""><b>函数接口定义：</b></p><p style=""text-align: left;"">int Ack( int m, int n );</p><p style=""text-align: left;"">其中m和n是用户传入的非负整数。函数Ack返回Ackermenn函数的相应值。题目保证输入输出都在长整型</p>","<p>一行两个非负整数m和n。<br /></p>","<p>一行一个数表示Ack(m,n)的答案。<br /></p>","[{""input"": ""2 3"", ""output"": ""9""}]","64f1b9ed65c2ca45d7f74e9750ab3408","[{""score"": 25, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 25, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 25, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 25, ""input_name"": ""4.in"", ""output_name"": ""4.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2019-11-14 14:57:32.628607+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",111,95,1,"5","{""0"": 95, ""1"": 1, ""4"": 5, ""-1"": 8, ""-2"": 2}",0,30,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
332,"递归求Fabonacci数列","<p style=""text-align: left;"">本题要求实现求Fabonacci数列项的函数。Fabonacci数列的定义如下：</p><p style=""text-align: left;"">f(n)=f(n−2)+f(n−1) (n≥2)，其中f(0)=0，f(1)=1。</p><p style=""text-align: left;""><b>函数接口定义：</b></p><p style=""text-align: left;"">int f( int n );</p><p style=""text-align: left;"">函数f应返回第n个Fabonacci数。题目保证输入输出在长整型范围内。建议用递归实现。</p>","<p>一行一个非负整数n。<br /></p>","<p>一行一个数表示f(n)的值。<br /></p>","[{""input"": ""6"", ""output"": ""8""}]","57251acd850bc5a39880104418be365b","[{""score"": 25, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 25, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 25, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 25, ""input_name"": ""4.in"", ""output_name"": ""4.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2019-11-14 14:58:20.975316+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Mid","",144,95,1,"6","{""0"": 95, ""2"": 2, ""4"": 29, ""-1"": 13, ""-2"": 5}",0,30,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
333,"十进制转换二进制","<p style=""text-align: left;"">本题要求实现一个函数，将自然数n转换为二进制后输出。</p><p style=""text-align: left;""><b>函数接口定义：</b></p><p style=""text-align: left;"">void dectobin( int n );</p><p style=""text-align: left;"">函数dectobin应在一行中打印出二进制的n。建议用递归实现。</p>","<p>一行一个自然数n。<br /></p>","<p>一行一个字符串表示二进制的n。<br /></p>","[{""input"": ""10"", ""output"": ""1010""}]","bbab4ddcb5859bdc177db73744c9fe91","[{""score"": 25, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 25, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 25, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 25, ""input_name"": ""4.in"", ""output_name"": ""4.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2019-11-14 14:59:12.154655+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Mid","",203,94,1,"7","{""0"": 94, ""1"": 3, ""4"": 9, ""-1"": 81, ""-2"": 16}",0,30,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
334,"递归实现顺序输出整数","<p style=""text-align: left;"">本题要求实现一个函数，对一个整数进行按位顺序输出。</p><p style=""text-align: left;""><b>函数接口定义：</b></p><p style=""text-align: left;"">void printdigits( int n );</p><p style=""text-align: left;"">函数printdigits应将n的每一位数字从高位到低位顺序打印出来，每位数字占一行。</p>","<p>一行一个整数n。<br /></p>","<p>输出若干行，每行一个数字。<br /></p>","[{""input"": ""12345"", ""output"": ""1\n2\n3\n4\n5""}]","6856476d482c109791f60db508393c42","[{""score"": 20, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 20, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 20, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 20, ""input_name"": ""4.in"", ""output_name"": ""4.out""}, {""score"": 20, ""input_name"": ""5.in"", ""output_name"": ""5.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2019-11-14 15:00:06.695156+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",168,96,1,"8","{""0"": 96, ""1"": 1, ""4"": 4, ""-1"": 57, ""-2"": 10}",0,30,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
335,"递归统计素数个数","<p>输入n（n&lt;10）个整数，统计其中素数的个数。</p><p style=""text-align: left;""><b>函数接口定义：</b></p><p style=""text-align: left;"">int countPrime( int n );</p><p style=""text-align: left;"">函数countPrime应返回输入前n个数中素数个数。</p>","<p>第一行一个正整数n。（1&lt;=n&lt;10）</p><p>第二行n个正整数a[1..n]。（1&lt;=a[i]&lt;=1000）</p>","<p>一行一个整数表示答案。<br /></p>","[{""input"": ""3\n2 3 101\n"", ""output"": ""3""}]","f6b22a59df7cebf3d81c14b06ff388a8","[{""score"": 25, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 25, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 25, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 25, ""input_name"": ""4.in"", ""output_name"": ""4.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2019-11-14 15:01:06.846679+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",219,86,1,"9","{""0"": 86, ""4"": 7, ""-1"": 112, ""-2"": 14}",0,30,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
336,"三角形面积","<p>三角形面积为</p><p><img alt=""图片.png"" src=""/public/upload/71c0f4af56.png"" width=""554"" height=""27"" /><br /></p><p></p><p>其中a、b、c分别是三角形的3条边。请分别定义计算s和area的宏，再使用函数实现。比较两者在形式上和使用上的区别。</p>","<p>一行三个整数分别表示三角形的3条边。<br /></p>","<p>一行一个实数表示三角形的面积。（保留两位小数）<br /></p>","[{""input"": ""3 4 5"", ""output"": ""6.00""}]","f38b17fcd95c638f298f8b7993b7ea1d","[{""score"": 25, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 25, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 25, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 25, ""input_name"": ""4.in"", ""output_name"": ""4.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2019-11-14 15:02:09.691431+00",NULL,1,256,False,NULL,NULL,NULL,"ACM",True,"Low","",219,90,1,"10","{""0"": 90, ""4"": 1, ""-1"": 108, ""-2"": 20}",0,30,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
337,"时间换算","<p>本题要求编写程序，以<code>hh:mm:ss</code>的格式输出某给定时间再过<code>n</code>秒后的时间值（超过23:59:59就从0点开始计时）。<br /></p>","<p>输入在第一行中以<code>hh:mm:ss</code>的格式给出起始时间，第二行给出整秒数<font>n</font>。<br /></p>","<p>输出在一行中给出<code>hh:mm:ss</code>格式的结果时间。<br /></p>","[{""input"": ""11:59:40\n30"", ""output"": ""12:00:10""}]","cb7e6a33ae3c9a19eb4c3606d9c0d0a0","[{""score"": 20, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 20, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 20, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 20, ""input_name"": ""4.in"", ""output_name"": ""4.out""}, {""score"": 20, ""input_name"": ""5.in"", ""output_name"": ""5.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2019-11-18 05:51:55.938707+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",255,91,358,"9-1","{""0"": 91, ""1"": 1, ""4"": 2, ""-1"": 150, ""-2"": 11}",0,31,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
